Pollutants
city: Ciudad de M&eacute;xico	
cityCode: MEX
country: M&eacute;xico		
mesurementAgency: SIMAT		
URL: http://www.aire.df.gob.mx
timeStamp:,1997/01/01 al 1997/12/31		
average_interval: 001h		
date,id_station,id_parameter,value,unit
15/02/1997,LVI,PM10,73,2
15/02/1997,TLA,PM10,158,2
15/02/1997,XAL,PM10,109,2
15/02/1997,MER,PM10,120,2
15/02/1997,PED,PM10,117,2
15/02/1997,CES,PM10,77,2
15/02/1997,NET,PM10,131,2
16/02/1997,LVI,PM10,68,2
16/02/1997,TLA,PM10,168,2
16/02/1997,XAL,PM10,131,2
16/02/1997,MER,PM10,100,2
16/02/1997,PED,PM10,106,2
16/02/1997,CES,PM10,79,2
16/02/1997,NET,PM10,162,2
17/02/1997,LVI,PM10,69,2
17/02/1997,TLA,PM10,106,2
17/02/1997,XAL,PM10,97,2
17/02/1997,MER,PM10,107,2
17/02/1997,PED,PM10,99,2
17/02/1997,CES,PM10,55,2
17/02/1997,NET,PM10,72,2
18/02/1997,LVI,PM10,72,2
18/02/1997,TLA,PM10,130,2
18/02/1997,XAL,PM10,141,2
18/02/1997,MER,PM10,130,2
18/02/1997,PED,PM10,93,2
18/02/1997,CES,PM10,82,2
18/02/1997,NET,PM10,88,2
19/02/1997,LVI,PM10,66,2
19/02/1997,TLA,PM10,121,2
19/02/1997,XAL,PM10,141,2
19/02/1997,MER,PM10,119,2
19/02/1997,PED,PM10,77,2
19/02/1997,CES,PM10,95,2
19/02/1997,NET,PM10,85,2
20/02/1997,LVI,PM10,44,2
20/02/1997,TLA,PM10,91,2
20/02/1997,XAL,PM10,125,2
20/02/1997,MER,PM10,118,2
20/02/1997,PED,PM10,72,2
20/02/1997,CES,PM10,106,2
20/02/1997,NET,PM10,81,2
21/02/1997,LVI,PM10,82,2
21/02/1997,TLA,PM10,169,2
21/02/1997,XAL,PM10,191,2
21/02/1997,MER,PM10,169,2
21/02/1997,PED,PM10,119,2
21/02/1997,NET,PM10,104,2
22/02/1997,LVI,PM10,69,2
22/02/1997,TLA,PM10,182,2
22/02/1997,XAL,PM10,111,2
22/02/1997,MER,PM10,155,2
22/02/1997,PED,PM10,97,2
22/02/1997,CES,PM10,125,2
22/02/1997,NET,PM10,116,2
23/02/1997,LVI,PM10,63,2
23/02/1997,TLA,PM10,139,2
23/02/1997,XAL,PM10,113,2
23/02/1997,MER,PM10,135,2
23/02/1997,PED,PM10,111,2
23/02/1997,CES,PM10,79,2
23/02/1997,NET,PM10,119,2
24/02/1997,LVI,PM10,72,2
24/02/1997,TLA,PM10,162,2
24/02/1997,XAL,PM10,156,2
24/02/1997,MER,PM10,164,2
24/02/1997,PED,PM10,106,2
24/02/1997,CES,PM10,92,2
24/02/1997,NET,PM10,113,2
25/02/1997,LVI,PM10,74,2
25/02/1997,TLA,PM10,172,2
25/02/1997,XAL,PM10,168,2
25/02/1997,MER,PM10,149,2
25/02/1997,PED,PM10,109,2
25/02/1997,CES,PM10,95,2
26/02/1997,LVI,PM10,77,2
26/02/1997,TLA,PM10,122,2
26/02/1997,XAL,PM10,165,2
26/02/1997,MER,PM10,153,2
26/02/1997,CES,PM10,90,2
26/02/1997,NET,PM10,125,2
27/02/1997,LVI,PM10,53,2
27/02/1997,TLA,PM10,154,2
27/02/1997,XAL,PM10,167,2
27/02/1997,MER,PM10,128,2
27/02/1997,PED,PM10,144,2
27/02/1997,CES,PM10,147,2
27/02/1997,NET,PM10,99,2
28/02/1997,LVI,PM10,54,2
28/02/1997,TLA,PM10,125,2
28/02/1997,XAL,PM10,204,2
28/02/1997,MER,PM10,110,2
28/02/1997,PED,PM10,139,2
28/02/1997,CES,PM10,88,2
01/03/1997,LVI,PM10,55,2
01/03/1997,TLA,PM10,107,2
01/03/1997,XAL,PM10,149,2
01/03/1997,MER,PM10,93,2
01/03/1997,PED,PM10,118,2
01/03/1997,CES,PM10,115,2
01/03/1997,NET,PM10,156,2
02/03/1997,LVI,PM10,70,2
02/03/1997,TLA,PM10,130,2
02/03/1997,XAL,PM10,120,2
02/03/1997,MER,PM10,147,2
02/03/1997,PED,PM10,131,2
02/03/1997,CES,PM10,85,2
02/03/1997,NET,PM10,135,2
03/03/1997,LVI,PM10,69,2
03/03/1997,TLA,PM10,169,2
03/03/1997,XAL,PM10,166,2
03/03/1997,MER,PM10,156,2
03/03/1997,PED,PM10,190,2
03/03/1997,CES,PM10,115,2
03/03/1997,NET,PM10,125,2
04/03/1997,LVI,PM10,74,2
04/03/1997,TLA,PM10,158,2
04/03/1997,XAL,PM10,243,2
04/03/1997,MER,PM10,201,2
04/03/1997,PED,PM10,229,2
04/03/1997,CES,PM10,121,2
04/03/1997,NET,PM10,163,2
05/03/1997,LVI,PM10,105,2
05/03/1997,TLA,PM10,230,2
05/03/1997,XAL,PM10,132,2
05/03/1997,MER,PM10,319,2
05/03/1997,PED,PM10,264,2
05/03/1997,CES,PM10,225,2
06/03/1997,LVI,PM10,33,2
06/03/1997,TLA,PM10,94,2
06/03/1997,XAL,PM10,53,2
06/03/1997,MER,PM10,103,2
06/03/1997,PED,PM10,114,2
06/03/1997,CES,PM10,103,2
07/03/1997,LVI,PM10,41,2
07/03/1997,TLA,PM10,131,2
07/03/1997,XAL,PM10,63,2
07/03/1997,MER,PM10,83,2
07/03/1997,PED,PM10,129,2
07/03/1997,CES,PM10,123,2
08/03/1997,LVI,PM10,55,2
08/03/1997,TLA,PM10,132,2
08/03/1997,XAL,PM10,79,2
08/03/1997,MER,PM10,138,2
08/03/1997,PED,PM10,137,2
08/03/1997,CES,PM10,137,2
08/03/1997,NET,PM10,99,2
09/03/1997,LVI,PM10,60,2
09/03/1997,TLA,PM10,121,2
09/03/1997,MER,PM10,117,2
09/03/1997,PED,PM10,126,2
09/03/1997,CES,PM10,129,2
09/03/1997,NET,PM10,92,2
10/03/1997,LVI,PM10,57,2
10/03/1997,TLA,PM10,160,2
10/03/1997,XAL,PM10,121,2
10/03/1997,MER,PM10,105,2
10/03/1997,PED,PM10,171,2
10/03/1997,CES,PM10,163,2
10/03/1997,NET,PM10,134,2
11/03/1997,LVI,PM10,59,2
11/03/1997,TLA,PM10,168,2
11/03/1997,XAL,PM10,139,2
11/03/1997,MER,PM10,60,2
11/03/1997,PED,PM10,145,2
11/03/1997,CES,PM10,171,2
11/03/1997,NET,PM10,80,2
12/03/1997,TLA,PM10,123,2
12/03/1997,XAL,PM10,102,2
12/03/1997,MER,PM10,19,2
12/03/1997,PED,PM10,184,2
12/03/1997,CES,PM10,168,2
12/03/1997,NET,PM10,80,2
13/03/1997,LVI,PM10,48,2
13/03/1997,TLA,PM10,109,2
13/03/1997,XAL,PM10,95,2
13/03/1997,MER,PM10,28,2
13/03/1997,PED,PM10,106,2
13/03/1997,CES,PM10,163,2
13/03/1997,NET,PM10,80,2
14/03/1997,LVI,PM10,71,2
14/03/1997,TLA,PM10,167,2
14/03/1997,XAL,PM10,141,2
14/03/1997,MER,PM10,90,2
14/03/1997,PED,PM10,203,2
14/03/1997,CES,PM10,190,2
14/03/1997,NET,PM10,95,2
15/03/1997,LVI,PM10,47,2
15/03/1997,TLA,PM10,161,2
15/03/1997,XAL,PM10,93,2
15/03/1997,MER,PM10,121,2
15/03/1997,PED,PM10,165,2
15/03/1997,CES,PM10,194,2
15/03/1997,NET,PM10,87,2
16/03/1997,LVI,PM10,49,2
16/03/1997,TLA,PM10,133,2
16/03/1997,XAL,PM10,72,2
16/03/1997,MER,PM10,112,2
16/03/1997,PED,PM10,162,2
16/03/1997,CES,PM10,161,2
16/03/1997,NET,PM10,100,2
17/03/1997,LVI,PM10,46,2
17/03/1997,TLA,PM10,117,2
17/03/1997,XAL,PM10,120,2
17/03/1997,MER,PM10,101,2
17/03/1997,PED,PM10,134,2
17/03/1997,CES,PM10,175,2
17/03/1997,NET,PM10,124,2
18/03/1997,LVI,PM10,49,2
18/03/1997,TLA,PM10,54,2
18/03/1997,XAL,PM10,101,2
18/03/1997,MER,PM10,102,2
18/03/1997,PED,PM10,141,2
18/03/1997,CES,PM10,146,2
19/03/1997,LVI,PM10,41,2
19/03/1997,TLA,PM10,10,2
19/03/1997,XAL,PM10,63,2
19/03/1997,MER,PM10,85,2
19/03/1997,PED,PM10,71,2
19/03/1997,CES,PM10,100,2
