,date,Cases/100k_ÁLVARO OBREGÓN,ASMA/100k_ÁLVARO OBREGÓN,Cases/100k_AZCAPOTZALCO,ASMA/100k_AZCAPOTZALCO,Cases/100k_BENITO JUÁREZ,ASMA/100k_BENITO JUÁREZ,Cases/100k_COYOACÁN,ASMA/100k_COYOACÁN,Cases/100k_CUAJIMALPA DE MORELOS,ASMA/100k_CUAJIMALPA DE MORELOS,Cases/100k_CUAUHTÉMOC,ASMA/100k_CUAUHTÉMOC,Cases/100k_GUSTAVO A. MADERO,ASMA/100k_GUSTAVO A. MADERO,Cases/100k_IZTACALCO,ASMA/100k_IZTACALCO,Cases/100k_IZTAPALAPA,ASMA/100k_IZTAPALAPA,Cases/100k_LA MAGDALENA CONTRERAS,ASMA/100k_LA MAGDALENA CONTRERAS,Cases/100k_MIGUEL HIDALGO,ASMA/100k_MIGUEL HIDALGO,Cases/100k_MILPA ALTA,ASMA/100k_MILPA ALTA,Cases/100k_TLÁHUAC,ASMA/100k_TLÁHUAC,Cases/100k_TLALPAN,ASMA/100k_TLALPAN,Cases/100k_VENUSTIANO CARRANZA,ASMA/100k_VENUSTIANO CARRANZA,Cases/100k_XOCHIMILCO,ASMA/100k_XOCHIMILCO,Cases/100k_TOTAL,ASMA/100k_TOTAL
1635,08/09/2016,0.666682667,,4.498189479,,0.479138318,,4.437293645,,,,4.882143186,,4.036146699,,2.561816635,,1.641256371,,1.640110543,,5.762281205,,2.175063621,,3.595202341,,6.941326591,0.021811686,4.446909749,,6.49143011,,,
1636,10/09/2016,0.133336533,,4.748088894,,0.239569159,,1.972130509,,,,2.816621069,,4.207897623,,6.660723252,,1.203588005,0.024239354,,,2.469549088,,7.250212069,,3.871756367,0.081687311,5.169072993,0.021811686,5.383101275,,1.442540024,,,
1637,11/09/2016,0.666682667,,8.496580126,,0.239569159,,1.479097882,,,,5.633242137,,4.207897623,,2.305634972,,1.203588005,,0.410027636,,5.213492519,,7.250212069,,2.765540262,0.081687311,5.021385193,0.043623372,4.212861867,,2.163810037,,,
1638,12/09/2016,0.666682667,,3.498591817,,1.676984112,,2.300818927,,,,4.50659371,,4.809025855,,4.098906617,,3.063678559,0.008079785,,,2.743943431,,3.625106034,,5.80763455,,4.873697394,0.043623372,5.617149156,,8.895663484,,,
1639,13/09/2016,1.466701868,,2.74889357,,0.958276635,,6.080735736,,,,8.637637944,,6.09715778,,3.074179962,,2.844844376,0.008079785,1.640110543,,5.762281205,,3.625106034,0.107076787,2.765540262,,6.793638791,,4.68095763,,7.693546797,,,
1640,14/09/2016,0.533346134,,1.499396493,,0.479138318,,4.601637854,,,,4.882143186,,3.692644853,,4.098906617,,1.914799099,0.016159569,0.410027636,,3.56712646,,5.075148448,,6.084188577,0.081687311,4.578321794,0.043623372,3.276670341,,6.010583435,,,
1641,17/09/2016,0.933355734,,2.998792986,,0.479138318,,1.150409464,,,,4.50659371,,2.662139312,,6.148359925,,1.750673462,,0.410027636,0.060556079,6.311069891,,4.350127241,0.214153574,2.488986236,,4.430633994,,4.212861867,,4.568043411,,,
1642,18/09/2016,1.333365334,,1.499396493,,0.479138318,,,,,,6.947665303,,3.349143006,,0.768544991,,1.531839279,0.032319139,,,4.664703832,,2.900084827,,3.042094288,,4.726009594,0.065435059,6.319292801,,,,,
1643,19/09/2016,1.333365334,,2.74889357,,2.395691588,,4.272949436,,,,4.694368448,0.027732038,3.950271238,,3.074179962,,2.078924736,0.008079785,1.640110543,,4.390309489,,3.625106034,,5.531080524,,5.907511992,0.065435059,5.851197038,,8.174393472,,,
1644,20/09/2016,1.733374934,,2.498994155,,0.479138318,,3.944261018,,,,7.698764254,,3.091516621,,2.561816635,,1.750673462,0.024239354,0.820055272,,5.487886862,,0.725021207,,7.190404682,,3.101443796,0.043623372,5.383101275,,,,,
1645,21/09/2016,1.200028801,,2.74889357,,0.239569159,,2.465163136,,,,4.131044234,,3.349143006,,1.537089981,,1.860090554,0.008079785,0.410027636,,1.920760402,,5.800169655,,3.595202341,,3.544507195,,4.68095763,,6.49143011,,,
1646,22/09/2016,0.933355734,,2.249094739,,0.239569159,,3.122539973,,,,3.755494758,,2.576263851,,2.305634972,0.075669812,1.969507645,,,,4.939098176,,3.625106034,,5.254526498,0.040843656,4.430633994,0.021811686,5.383101275,,4.568043411,,,
1647,23/09/2016,0.8000192,,1.749295908,,0.479138318,,1.479097882,,,,3.192170545,,3.177392082,,0.256181664,,1.860090554,,0.410027636,,5.762281205,,2.175063621,,3.042094288,,3.101443796,,3.744766104,,3.365926724,,,
1648,24/09/2016,1.066692267,,1.499396493,,0.718707476,,1.643442091,,,,2.628846331,,2.576263851,,3.074179962,,1.422422188,,1.640110543,,1.371971715,,1.450042414,,3.595202341,,3.692194995,0.021811686,4.446909749,,0.721270012,,,
1649,25/09/2016,0.4000096,,2.498994155,,1.197845794,,4.601637854,,,,3.004395807,,2.404512927,,3.842724953,,1.860090554,0.016159569,,,2.195154745,,5.075148448,,1.935878183,,3.692194995,0.021811686,5.851197038,,0.721270012,,,
1650,26/09/2016,1.066692267,,1.999195324,,0.479138318,,0.821721045,,,,3.755494758,,3.778520314,,6.148359925,,1.641256371,,,,12.62213978,,2.900084827,,5.80763455,,4.282946194,,4.446909749,,5.770160098,,,
1651,27/09/2016,0.8000192,,2.249094739,,0.239569159,,3.451228391,,,,6.196566351,,4.723150393,,1.280908318,,2.735427285,0.008079785,,,8.231830293,,3.625106034,,4.424864419,,3.396819396,,6.553340682,,6.972276785,,,
1652,28/09/2016,0.666682667,,1.499396493,,0.479138318,,5.094670482,,,,4.131044234,,2.318637466,,4.867451607,,2.297758919,,,,9.329407665,,3.625106034,,3.318648315,,2.953755996,,2.340478815,,6.251006773,,,
1653,29/09/2016,0.533346134,,1.499396493,,0.718707476,,4.765982063,,,,5.257692662,,3.005641159,,4.611269944,,2.078924736,,,,9.329407665,,3.625106034,,5.254526498,0.122530967,3.987570595,,4.446909749,,6.49143011,,,
1654,30/09/2016,1.200028801,,0.999597662,,0.718707476,,1.972130509,,,,3.56772002,,2.833890236,,2.561816635,,2.024216191,,,,8.506224636,,0.725021207,,3.042094288,0.040843656,3.249131596,,5.149053393,,5.52973676,,,
1655,01/10/2016,0.8000192,,1.749295908,,0.718707476,,0.821721045,,,,4.694368448,,2.318637466,,4.611269944,,0.601794003,,0.820055272,,7.408647263,,3.625106034,,1.935878183,,3.396819396,,6.319292801,,0.96169335,,,
1656,02/10/2016,0.666682667,,2.74889357,,0.239569159,,1.8077863,,,,7.323214779,,1.975135619,,2.305634972,,1.805382008,0.016159569,0.410027636,,24.14670219,,1.450042414,,3.318648315,,4.578321794,,6.085244919,,1.202116687,,,
1657,03/10/2016,0.666682667,,2.74889357,,0.479138318,,2.465163136,,,,4.50659371,,4.293773084,,2.561816635,,1.586547825,0.008079785,0.820055272,,29.08580037,,6.525190862,,5.254526498,0.081687311,2.658380397,,5.149053393,,7.212700122,,,
1658,04/10/2016,0.8000192,,2.74889357,,0.479138318,,3.6155726,,,,7.323214779,0.055464076,3.950271238,,3.842724953,,1.695964917,,0.410027636,,19.48199836,,2.175063621,,3.871756367,,6.498263191,,8.425723735,,6.972276785,,,
1659,05/10/2016,0.933355734,,4.99798831,,0.958276635,,2.629507345,,,,5.633242137,,3.692644853,,1.793271645,,2.024216191,0.008079785,,,11.25016807,,0.725021207,,5.254526498,0.040843656,3.692194995,,6.553340682,,3.606350061,,,
1660,06/10/2016,1.200028801,,3.748491232,,0.958276635,,2.465163136,,,,4.50659371,,3.950271238,,2.817998299,,2.078924736,,0.410027636,,10.70137938,,4.350127241,,6.084188577,,4.578321794,,5.851197038,,8.174393472,,,
1661,07/10/2016,0.933355734,,1.749295908,,0.239569159,,3.779916809,,,,3.379945282,,3.606769391,,3.58654329,,1.969507645,0.024239354,,,9.329407665,,2.175063621,,2.488986236,,6.055199792,,6.319292801,,5.289313423,,,
1662,08/10/2016,0.933355734,,1.249497077,,0.479138318,,2.465163136,,,,3.943269496,,3.692644853,,0.768544991,,1.695964917,0.024239354,0.410027636,,9.878196351,,2.175063621,,1.659324157,,5.021385193,,7.021436445,,1.202116687,,,
1663,09/10/2016,0.666682667,,2.998792986,,0.239569159,,,,,,2.253296855,,2.833890236,,5.635996598,,1.313005097,0.008079785,,,8.506224636,,3.625106034,,2.21243221,,4.135258395,,5.149053393,,3.125503386,,,
1664,10/10/2016,0.8000192,,2.998792986,,0.958276635,,2.465163136,,,,5.257692662,,5.06665224,,5.123633271,,2.461884556,,1.230082908,,8.506224636,,3.625106034,,5.254526498,,6.793638791,,6.553340682,,3.365926724,,,
1665,11/10/2016,0.666682667,,2.498994155,,2.156122429,,2.300818927,,,,4.318818972,,3.606769391,,1.793271645,,2.407176011,0.008079785,0.410027636,,10.97577372,,3.625106034,0.107076787,5.531080524,,4.282946194,,5.617149156,,6.49143011,,,
1666,12/10/2016,0.266673067,,3.998390648,,0.958276635,,3.286884182,,,,6.759890565,,3.950271238,,5.379814934,0.037834906,2.407176011,,,,7.683041606,,1.450042414,0.107076787,3.318648315,,4.282946194,,6.787388564,,6.251006773,,,
1667,13/10/2016,0.533346134,,4.748088894,,0.479138318,,3.122539973,,,,4.694368448,,2.404512927,,3.842724953,,2.79013583,0.008079785,,,6.036675548,,4.350127241,0.321230361,5.254526498,,5.169072993,,6.553340682,,3.606350061,,,
1668,14/10/2016,0.8000192,0.019692179,3.248692401,,0.958276635,,2.958195764,,,,2.253296855,,1.459882849,,3.330361626,,2.024216191,,,,4.664703832,,2.900084827,,2.765540262,,5.612136393,,4.915005512,,3.365926724,,,
1669,15/10/2016,0.533346134,,2.249094739,,0.718707476,,0.493032627,,,,1.502197903,,3.091516621,,2.561816635,,0.656502548,0.016159569,0.410027636,,6.036675548,,2.175063621,,3.042094288,,3.249131596,,7.255484327,,0.480846675,,,
1670,16/10/2016,1.066692267,,3.248692401,,0.718707476,,2.465163136,,,,3.379945282,,3.005641159,,6.404541589,,1.860090554,,,,1.371971715,,7.250212069,,2.21243221,,4.430633994,,7.72358009,,0.240423337,,,
1671,17/10/2016,0.4000096,,3.748491232,,1.916553271,,4.601637854,,,,7.323214779,0.027732038,4.293773084,,3.842724953,,2.078924736,0.024239354,,,4.939098176,,4.350127241,,7.743512734,0.081687311,5.759824192,,5.149053393,,7.693546797,,,
1672,18/10/2016,1.200028801,,2.998792986,,,,1.643442091,,,,4.318818972,0.027732038,4.379648546,,2.049453308,,2.954261467,0.008079785,,,8.506224636,,5.075148448,,4.424864419,,5.169072993,,6.319292801,,6.972276785,,,
1673,19/10/2016,1.066692267,,3.248692401,,0.239569159,,1.643442091,,,,3.755494758,,4.379648546,,5.635996598,,1.641256371,0.016159569,,,5.213492519,,3.625106034,,7.190404682,,3.839882795,,7.72358009,,3.125503386,,,
1674,20/10/2016,0.533346134,,4.99798831,,1.197845794,,1.150409464,,,,2.628846331,,2.662139312,,1.280908318,,2.188341828,,,,7.95743595,,2.900084827,,8.296620786,,3.396819396,,7.489532208,,6.731853448,,,
1675,21/10/2016,0.933355734,,2.249094739,,0.239569159,,2.136474718,,,,5.633242137,0.027732038,5.324278625,,0.768544991,,1.641256371,,,,5.487886862,,3.625106034,,1.659324157,0.040843656,6.202887592,,6.553340682,,1.202116687,,,
1676,23/10/2016,0.666682667,,4.99798831,,0.239569159,,2.793851554,,,,4.131044234,0.027732038,2.318637466,,7.173086579,,1.422422188,,,,6.311069891,,2.900084827,,0.553108052,,3.839882795,,7.957627972,,2.885080049,,,
1677,24/10/2016,0.533346134,,3.998390648,,0.479138318,,3.6155726,,,,4.50659371,,4.293773084,,1.024726654,,2.680718739,0.016159569,,,6.585464234,,3.625106034,,5.254526498,,6.055199792,,7.021436445,,9.857356834,,,
1678,25/10/2016,0.666682667,,1.499396493,,0.239569159,,2.629507345,,,,3.943269496,,4.122022161,,3.842724953,,1.969507645,,,,3.841520803,,3.625106034,,4.148310393,,4.282946194,,5.617149156,,4.087196736,,,
1679,26/10/2016,0.666682667,,2.74889357,,0.958276635,,3.451228391,,,,2.065522117,,3.091516621,,2.305634972,,3.063678559,,,,6.311069891,,1.450042414,,6.084188577,,6.350575392,,3.978813986,,6.010583435,,,
1680,27/10/2016,1.333365334,,2.74889357,,0.479138318,,3.122539973,,,,1.126648427,,3.692644853,,1.793271645,,2.133633282,0.016159569,,,5.487886862,,5.075148448,,3.318648315,,5.759824192,,3.510718223,,6.251006773,,,
1681,28/10/2016,1.200028801,,3.748491232,,0.718707476,,3.286884182,,,,0.93887369,,3.005641159,,2.305634972,,1.477130734,0.016159569,,,3.841520803,,2.175063621,,3.318648315,,6.645950991,,3.978813986,,6.010583435,,,
1682,30/10/2016,0.4000096,,5.247887725,,1.197845794,,,,,,7.135440041,,1.975135619,,2.049453308,,1.422422188,,,,4.939098176,,1.450042414,,1.106216105,,3.987570595,,8.191675853,,1.923386699,,,
1683,31/10/2016,0.8000192,,1.749295908,,0.239569159,,2.629507345,,,,5.069917924,,3.091516621,,7.173086579,,1.750673462,,,,5.213492519,,2.900084827,,4.424864419,,5.759824192,,7.957627972,,6.49143011,,,
1684,01/11/2016,0.8000192,,2.249094739,,0.239569159,,2.958195764,,,,4.50659371,0.027732038,2.404512927,,3.330361626,,1.805382008,0.024239354,0.410027636,,6.859858577,,3.625106034,,4.424864419,,2.953755996,,5.851197038,,6.972276785,0.035507594,,
1685,02/11/2016,0.666682667,,4.248290063,,0.239569159,,1.8077863,,,,4.882143186,,2.919765697,,1.024726654,,2.407176011,,,,4.390309489,,2.900084827,,2.21243221,,3.101443796,,6.085244919,,5.289313423,,,
1686,03/11/2016,0.533346134,,4.748088894,,1.676984112,,3.451228391,,,,6.572115827,,4.293773084,,6.404541589,,1.750673462,,0.410027636,,5.213492519,,2.175063621,,8.02006676,,3.839882795,,7.957627972,,4.327620073,,,
1687,04/11/2016,1.600038401,,4.99798831,,0.239569159,,3.6155726,,,,4.882143186,,3.864395776,,3.58654329,,2.243050373,0.024239354,0.410027636,,9.329407665,,1.450042414,,1.935878183,,4.135258395,,3.978813986,,6.731853448,,,
1688,05/11/2016,0.8000192,,5.247887725,,0.718707476,,,,,,5.069917924,,3.692644853,,2.561816635,,1.039462368,0.016159569,,,2.743943431,,3.625106034,,1.659324157,,4.430633994,,4.68095763,,1.682963362,,,
1689,06/11/2016,1.066692267,,2.74889357,,,,3.286884182,,,,4.50659371,0.055464076,3.950271238,,4.867451607,,3.118387105,0.008079785,,,3.841520803,,,,5.531080524,,4.135258395,,4.212861867,,1.202116687,,,
1690,07/11/2016,1.066692267,,3.248692401,,0.479138318,,2.793851554,,,,10.32761059,,4.122022161,,6.660723252,,0.437668366,,,,7.13425292,,3.625106034,,5.531080524,,8.565892389,,3.978813986,,6.49143011,,,
1691,08/11/2016,1.200028801,,2.249094739,,1.676984112,,4.108605227,,,,6.759890565,,4.465524008,,2.561816635,,2.844844376,,0.820055272,,6.585464234,,3.625106034,,5.254526498,,5.612136393,,6.085244919,,3.846773399,,,
1692,09/11/2016,0.4000096,,3.498591817,,0.239569159,,3.779916809,,,,5.821016875,,2.919765697,,2.561816635,,2.407176011,,,,3.56712646,,1.450042414,,3.871756367,,4.282946194,,5.383101275,,6.972276785,,,
1693,10/11/2016,0.533346134,,3.248692401,,0.718707476,,2.958195764,,,,4.694368448,,3.091516621,,3.074179962,,2.188341828,0.008079785,,,4.939098176,,3.625106034,,3.871756367,,3.692194995,,3.510718223,,6.251006773,,,
1694,11/11/2016,0.666682667,,4.99798831,,0.718707476,,2.465163136,,,,7.135440041,,3.177392082,,0.512363327,0.037834906,2.188341828,0.008079785,0.410027636,,6.585464234,,2.175063621,,4.977972472,0.040843656,3.544507195,,6.085244919,,2.163810037,,,
1695,12/11/2016,0.4000096,,2.998792986,,0.239569159,,1.643442091,,,,3.755494758,,3.005641159,,4.098906617,,1.039462368,,,,7.683041606,,2.900084827,,2.488986236,,3.396819396,,5.851197038,,1.682963362,,,
1696,13/11/2016,0.533346134,,5.247887725,,0.479138318,,3.286884182,,,,5.821016875,,3.520893929,,3.074179962,,2.899552922,,0.410027636,,7.95743595,,2.900084827,,2.488986236,,4.282946194,,7.255484327,,1.202116687,,,
1697,14/11/2016,1.200028801,,2.998792986,,,,2.958195764,,,,6.759890565,,3.435018468,,2.305634972,,1.14887946,,0.820055272,,10.42698504,,3.625106034,0.107076787,5.531080524,0.040843656,5.021385193,,8.893819498,,5.770160098,,,
1698,15/11/2016,0.666682667,,2.498994155,,0.239569159,,2.958195764,,,,5.821016875,,3.692644853,,6.660723252,,2.078924736,,0.820055272,,16.18926624,,2.900084827,,7.190404682,,5.464448593,,6.319292801,,5.048890086,,,
1699,16/11/2016,0.666682667,,2.998792986,,0.479138318,,3.6155726,,,,3.755494758,0.027732038,2.662139312,,3.842724953,,2.626010193,,0.820055272,,10.15259069,,5.800169655,,7.466958708,,5.464448593,,5.617149156,,4.808466748,,,
1700,17/11/2016,0.666682667,,2.249094739,,0.479138318,,4.765982063,,,,5.633242137,,3.435018468,,1.280908318,,2.680718739,,,,9.329407665,,2.175063621,,6.637296629,0.081687311,3.839882795,,7.255484327,,2.885080049,,,
1701,18/11/2016,0.666682667,,2.498994155,,1.437414953,,2.958195764,,,,5.633242137,,2.919765697,,2.817998299,,1.914799099,,0.410027636,,7.408647263,,,,2.21243221,,5.316760793,,5.149053393,,6.010583435,,,
1702,19/11/2016,0.933355734,,1.999195324,,0.239569159,,1.972130509,,,,4.318818972,,2.490388389,,4.098906617,,0.437668366,,,,4.664703832,,1.450042414,,1.935878183,,5.316760793,,5.851197038,,0.96169335,,,
1703,20/11/2016,0.933355734,,6.997183634,,,,0.821721045,,,,3.755494758,,2.833890236,,1.280908318,,1.695964917,,,,4.390309489,,1.450042414,,2.765540262,,3.987570595,,5.383101275,,5.289313423,,,
1704,21/11/2016,0.666682667,,2.74889357,,,,1.479097882,,,,7.886538992,,4.465524008,,9.222539887,,1.313005097,,1.230082908,,3.56712646,,2.175063621,0.321230361,1.106216105,,4.873697394,,9.127867379,,2.644656712,,,
1705,22/11/2016,0.666682667,,4.248290063,,0.239569159,,2.629507345,,,,7.135440041,,2.919765697,,6.404541589,,2.680718739,,,,18.11002664,,1.450042414,,8.02006676,,4.873697394,,7.957627972,,6.972276785,,,
1706,23/11/2016,0.533346134,,2.249094739,,0.958276635,,2.300818927,,,,5.821016875,,3.606769391,,5.379814934,0.113504719,2.79013583,,,,12.0733511,,2.175063621,,5.80763455,,4.135258395,,5.149053393,,4.568043411,,,
1707,24/11/2016,0.4000096,,4.99798831,,0.239569159,,3.779916809,,,,6.196566351,0.027732038,3.435018468,,6.660723252,,2.243050373,,,,7.95743595,,3.625106034,,4.977972472,,5.316760793,,5.617149156,,7.212700122,,,
1708,25/11/2016,0.533346134,,3.498591817,,0.958276635,,2.465163136,,,,8.449863206,,3.263267544,,5.379814934,,1.750673462,,0.410027636,,8.780618979,,4.350127241,0.107076787,5.531080524,,5.907511992,,7.021436445,,6.731853448,,,
1709,26/11/2016,0.533346134,,3.248692401,,0.479138318,,,,,,7.698764254,,5.06665224,,0.768544991,,2.188341828,,0.820055272,,3.292732117,,4.350127241,,3.318648315,,3.839882795,,6.085244919,,1.682963362,,,
1710,27/11/2016,0.8000192,,4.748088894,,0.958276635,,,,,,6.196566351,,5.496029548,,8.197813233,,1.14887946,,,,6.311069891,,2.175063621,,4.148310393,,4.282946194,,7.489532208,,0.721270012,,,
1711,28/11/2016,0.533346134,,4.99798831,,0.718707476,,2.465163136,,,,8.449863206,,3.091516621,,2.049453308,,2.680718739,,0.820055272,,4.390309489,,3.625106034,0.214153574,8.573174813,0.081687311,6.793638791,,6.319292801,,8.414816809,,,
1712,29/11/2016,0.4000096,,4.748088894,,1.197845794,,2.958195764,,,,9.764286371,,3.349143006,,7.94163157,,2.844844376,,1.640110543,,5.213492519,,2.900084827,,8.296620786,,4.135258395,,11.23429831,,4.568043411,,,
1713,30/11/2016,1.600038401,,2.74889357,,,,2.793851554,,,,8.449863206,,4.122022161,,7.94163157,,2.735427285,,,,3.292732117,,2.175063621,,2.765540262,,7.97514119,,6.085244919,,5.52973676,,,
1714,01/12/2016,1.066692267,,2.249094739,,0.718707476,,3.779916809,,,,6.759890565,,3.520893929,,1.024726654,,3.17309565,,0.820055272,,15.09168887,,4.350127241,,6.360742603,,7.82745339,,9.361915261,,6.731853448,,,
1715,02/12/2016,0.666682667,,2.498994155,,0.958276635,,1.972130509,,,,7.886538992,,4.637274931,,1.280908318,,2.626010193,,0.410027636,,13.17092847,,2.900084827,,4.977972472,,5.316760793,,5.617149156,,4.808466748,,,
1716,03/12/2016,0.4000096,,4.748088894,,0.479138318,,1.314753673,,,,7.698764254,,4.551399469,,4.098906617,,1.203588005,,0.820055272,,13.44532281,,2.175063621,,4.701418446,0.040843656,3.101443796,,5.383101275,,0.96169335,,,
1717,04/12/2016,0.666682667,,4.248290063,,2.156122429,,2.958195764,,,,6.947665303,,3.950271238,,5.123633271,,1.422422188,,0.410027636,,17.28684361,,1.450042414,,1.935878183,,6.941326591,,11.00025043,,2.644656712,,,
1718,05/12/2016,1.333365334,,4.748088894,,0.239569159,,4.272949436,,,,8.449863206,0.027732038,6.09715778,,3.330361626,,2.516593102,,0.410027636,,17.28684361,,5.075148448,,6.084188577,,8.418204589,,9.361915261,,7.45312346,,,
1719,06/12/2016,1.333365334,,5.747686556,,0.718707476,,4.108605227,,,,8.262088468,,6.011282318,,8.197813233,0.037834906,2.516593102,,0.410027636,,20.30518139,,4.350127241,,4.424864419,,5.316760793,,7.255484327,,5.770160098,,,
1720,07/12/2016,0.933355734,,5.497787141,,0.958276635,,4.601637854,,,,11.64203375,,5.58190501,,8.966358224,0.075669812,3.884306744,,,,14.81729453,,2.900084827,,6.913850655,,6.350575392,,8.191675853,,5.048890086,,,
1721,08/12/2016,1.333365334,,7.247083049,,,,2.793851554,,,,9.764286371,0.055464076,6.354784165,,1.537089981,,2.516593102,,,,16.46366059,,3.625106034,,3.595202341,,7.38438999,,5.851197038,,7.933970135,,,
1722,09/12/2016,1.333365334,,3.998390648,,1.676984112,,4.765982063,,,,10.13983585,,4.809025855,,10.75962987,0.075669812,1.695964917,,0.820055272,,7.408647263,,2.175063621,,3.042094288,,5.464448593,,8.425723735,,5.048890086,,,
1723,10/12/2016,1.600038401,,3.248692401,,0.958276635,,2.300818927,,,,7.323214779,0.027732038,4.809025855,,2.049453308,,0.930045277,,,,6.036675548,,5.800169655,0.321230361,2.21243221,,4.135258395,,5.383101275,,1.202116687,,,
1724,11/12/2016,0.533346134,,5.247887725,,,,,,,,4.882143186,,4.379648546,,,,1.641256371,,0.410027636,,4.939098176,,3.625106034,,3.042094288,,4.430633994,,7.957627972,,0.96169335,,,
1725,12/12/2016,0.533346134,,3.248692401,,,,3.6155726,,,,7.886538992,,3.864395776,,12.29671985,0.037834906,2.626010193,,,,10.42698504,,6.525190862,,5.531080524,,5.759824192,,11.23429831,,4.327620073,,,
1726,13/12/2016,0.666682667,,3.248692401,,2.874829906,,5.4233589,,,,11.07870954,,6.011282318,,3.074179962,0.037834906,1.531839279,,0.410027636,,7.683041606,,1.450042414,,4.424864419,,6.055199792,,9.127867379,,6.010583435,,,
1727,14/12/2016,1.600038401,,4.748088894,,0.239569159,,3.286884182,,,,4.131044234,,5.839531395,,1.280908318,,2.352467465,,,,7.683041606,,1.450042414,,4.701418446,,7.67976559,,7.021436445,,4.327620073,,,
1728,15/12/2016,0.933355734,,4.748088894,,0.239569159,,3.122539973,,,,7.698764254,,4.465524008,,1.537089981,,1.750673462,,1.640110543,,15.36608321,,3.625106034,,6.360742603,,4.726009594,,8.893819498,,3.606350061,,,
1729,16/12/2016,1.466701868,,3.248692401,,0.718707476,,1.643442091,,,,9.764286371,0.027732038,3.692644853,,4.867451607,,2.188341828,,0.410027636,,2.743943431,,2.900084827,,3.042094288,,6.202887592,,5.149053393,,9.376510159,,,
1730,17/12/2016,0.933355734,,2.998792986,,0.958276635,,,,,,5.257692662,,4.980776778,,1.793271645,,1.477130734,,,,7.95743595,,2.175063621,,3.595202341,,4.578321794,,4.68095763,,1.442540024,,,
1731,18/12/2016,0.533346134,,4.99798831,,0.239569159,,0.657376836,,,,8.637637944,,4.637274931,,6.404541589,,1.914799099,,,,7.408647263,,3.625106034,,3.042094288,,3.987570595,,5.851197038,,0.240423337,,,
1732,19/12/2016,0.8000192,,2.249094739,,0.239569159,,1.643442091,,,,2.253296855,,6.440659627,,4.867451607,,3.884306744,,,,7.13425292,,2.900084827,,4.424864419,,7.97514119,,8.425723735,,9.376510159,,,
1733,20/12/2016,0.666682667,,4.748088894,,1.197845794,0.035381442,2.465163136,,,,7.323214779,,5.496029548,,4.35508828,,1.860090554,,,,7.683041606,,2.175063621,,5.254526498,,6.941326591,,4.68095763,,6.49143011,,,
1734,21/12/2016,1.600038401,,3.248692401,,0.958276635,,4.108605227,,,,10.8909348,,5.753655933,,8.453994897,0.037834906,2.243050373,,,,5.213492519,,4.350127241,,3.318648315,,5.612136393,,8.425723735,,3.846773399,,,
1735,22/12/2016,0.933355734,,4.498189479,,0.239569159,,3.286884182,,,,1.314423165,,6.440659627,,6.660723252,0.151339625,2.407176011,,,,8.231830293,,2.900084827,,4.701418446,,6.055199792,,9.361915261,,3.846773399,,,
1736,23/12/2016,0.133336533,,3.248692401,,1.197845794,,1.8077863,,,,5.069917924,,4.723150393,,3.58654329,,2.297758919,,,,6.859858577,,1.450042414,,2.21243221,,4.726009594,,4.446909749,,5.289313423,,,
1737,24/12/2016,0.533346134,,2.74889357,,1.197845794,,0.164344209,,,,4.694368448,,1.202256464,,3.330361626,,1.477130734,,,,3.292732117,,2.900084827,,0.553108052,,1.624565798,,3.510718223,,,,,
1738,25/12/2016,0.933355734,,2.249094739,,0.239569159,,0.821721045,,,,2.441071593,,4.637274931,,4.098906617,,2.571301648,,,,7.408647263,,3.625106034,,1.659324157,,2.953755996,,9.595963142,,0.96169335,,,
1739,26/12/2016,1.466701868,,3.248692401,,0.479138318,,1.314753673,,,,8.825412682,,6.011282318,,6.148359925,,2.571301648,,,,6.036675548,,0.725021207,,3.318648315,,5.316760793,,7.72358009,,4.087196736,,,
1740,27/12/2016,0.8000192,,2.998792986,,1.437414953,,3.451228391,,,,8.262088468,,5.839531395,,4.611269944,,1.695964917,,,,3.841520803,,5.800169655,,4.424864419,,3.692194995,,6.319292801,,4.808466748,,,
1741,28/12/2016,0.666682667,,3.748491232,,1.197845794,,3.122539973,,,,6.384341089,,6.183033242,,9.222539887,0.075669812,1.422422188,,,,8.780618979,,3.625106034,,4.977972472,,6.350575392,,6.319292801,,3.846773399,,,
1742,29/12/2016,1.066692267,,2.998792986,,0.239569159,,2.793851554,,,,6.196566351,,5.238403163,,5.892178261,,1.914799099,,,,4.664703832,,7.250212069,,4.977972472,0.040843656,4.873697394,,4.212861867,,0.480846675,,,
1743,30/12/2016,0.4000096,,4.248290063,,0.239569159,,3.122539973,,,,5.069917924,,3.778520314,,4.098906617,,1.313005097,,,,6.585464234,,4.350127241,,3.595202341,0.040843656,3.396819396,,5.851197038,,,,,
1744,31/12/2016,0.4000096,,1.749295908,,0.479138318,,0.164344209,,,,3.379945282,,2.833890236,,2.305634972,,0.820628185,,,,3.018337774,,5.075148448,,0.553108052,,3.396819396,,4.446909749,,,,,
1745,01/01/2012,,,11.49537311,0.036907095,2.156122429,,,,,,5.069917924,,2.748014774,0.012682758,12.29671985,,2.078924736,0.008079785,0.410027636,,2.469549088,,7.250212069,0.214153574,0.553108052,,6.055199792,0.021811686,8.659771616,,,,,
